alcohol,citric acid,sulphates,chlorides,Total_Acidity,pH,Bounded_Sulfur_Dioxide,OUTPUT_LABEL
11.2,0.32,0.55,0.046,6.62,3.38,106.0,0
10.4,0.37,0.79,0.033,7.79,3.18,99.0,0
10.0,0.12,0.41,0.04,7.07,3.18,81.0,0
10.0,0.22,0.43,0.049,5.8,3.74,130.0,0
12.9,0.31,0.41,0.03,6.24,3.4,104.0,1
11.4,0.36,0.36,0.034,8.865,2.95,65.0,1
12.6,0.39,0.75,0.034,8.01,3.09,118.0,1
9.1,0.33,0.41,0.063,6.49,2.86,70.0,0
9.2,0.51,0.49,0.047,6.85,3.22,128.0,0
9.9,0.41,0.61,0.04,6.94,3.12,117.0,0
11.0,0.32,0.55,0.048,8.63,3.1,54.0,0
10.4,0.25,0.56,0.038,7.76,3.45,100.0,0
10.4,0.3,0.53,0.040999999999999995,7.94,3.26,87.0,0
9.0,0.37,0.47,0.044000000000000004,7.59,3.12,182.0,0
12.0,0.33,0.58,0.034,6.64,3.38,61.0,1
11.6,0.48,0.49,0.047,7.67,3.19,115.0,0
10.4,0.37,0.79,0.033,7.79,3.18,99.0,0
8.6,0.54,0.49,0.054000000000000006,7.66,3.06,130.0,0
11.2,0.32,0.62,0.032,7.09,3.05,112.0,0
9.8,0.16,0.62,0.036000000000000004,6.36,3.17,155.0,0
12.0,0.58,0.6,0.034,5.779999999999999,3.51,100.0,1
13.7,0.13,0.9,0.039,6.09,3.42,99.0,1
9.0,0.2,0.44,0.049,7.840000000000001,3.27,113.0,0
9.5,0.35,0.55,0.054000000000000006,8.25,3.08,123.0,0
11.4,0.49,0.5,0.16699999999999998,7.03,3.11,74.0,0
9.5,0.2,0.43,0.11800000000000001,6.760000000000001,3.24,111.0,0
10.5,0.28,0.48,0.04,6.42,3.19,101.0,0
13.9,0.22,0.78,0.03,6.24,3.41,116.0,1
10.5,0.37,0.55,0.05,7.68,3.2,117.0,0
11.0,0.3,0.44,0.025,6.9,3.11,59.0,0
8.9,0.2,0.46,0.044000000000000004,5.92,3.22,72.0,0
10.6,0.26,0.6,0.051,7.61,3.36,136.0,0
10.5,0.29,0.56,0.052000000000000005,6.680000000000001,3.48,93.0,1
9.5,0.45,0.59,0.032,7.0,3.22,156.0,0
10.9,0.26,0.43,0.059000000000000004,8.2,3.04,146.0,0
10.7,0.35,0.69,0.061,7.7700000000000005,3.48,82.0,0
10.4,0.33,0.56,0.042,6.73,3.35,114.0,0
13.1,0.32,0.4,0.04,6.47,3.31,79.0,1
12.5,0.28,0.39,0.034,7.0600000000000005,2.96,52.0,0
9.5,0.28,0.75,0.042,6.819999999999999,3.3,129.0,0
13.5,0.12,0.36,0.013000000000000001,5.45,3.32,6.0,0
10.1,0.27,0.52,0.076,7.3,3.1,121.0,0
8.7,0.49,0.37,0.045,6.94,3.11,153.0,0
10.8,0.25,0.5,0.034,6.42,3.47,99.0,1
9.3,0.48,0.52,0.052000000000000005,6.97,3.17,165.0,0
11.2,0.28,0.27,0.045,5.8500000000000005,3.22,94.0,0
12.3,0.37,0.39,0.024,6.67,2.94,64.0,0
9.4,0.39,0.36,0.172,6.930000000000001,3.11,95.0,0
9.6,0.32,0.76,0.053,8.07,3.29,103.0,0
9.1,0.3,0.49,0.053,7.590000000000001,3.14,163.5,1
9.0,0.23,0.52,0.053,6.13,3.13,77.0,0
12.8,0.3,0.45,0.033,7.300000000000001,3.15,63.0,0
10.7,0.31,0.64,0.046,6.930000000000001,3.33,66.0,1
12.3,0.38,0.36,0.027000000000000003,6.74,3.24,59.0,0
9.6,0.32,0.67,0.039,7.16,3.3,114.0,0
10.4,0.2,0.69,0.033,6.4799999999999995,3.3,112.0,0
12.5,0.3,0.63,0.036000000000000004,6.83,3.25,54.0,1
10.6,0.34,0.5,0.028999999999999998,9.26,3.08,141.0,0
12.8,0.3,0.42,0.033,6.32,3.29,101.0,1
11.4,0.4,0.27,0.032,7.1000000000000005,3.22,125.0,0
10.5,0.37,0.44,0.051,6.42,3.49,187.0,0
9.9,0.15,0.48,0.043,5.44,3.24,102.0,0
9.1,0.4,0.78,0.047,7.27,3.34,109.0,0
9.3,0.71,0.75,0.038,8.59,2.95,167.0,0
9.0,0.38,0.44,0.057999999999999996,7.430000000000001,3.09,139.0,0
9.0,0.27,0.6,0.034,7.220000000000001,3.34,127.0,0
9.8,0.26,0.74,0.039,8.09,3.05,135.0,0
9.7,0.36,0.49,0.035,6.64,3.15,154.0,0
10.2,0.29,0.38,0.044000000000000004,6.550000000000001,3.1,94.0,0
10.8,0.59,0.56,0.046,9.0,3.06,60.0,0
12.1,0.34,0.34,0.048,8.0,3.18,115.0,0
9.6,0.3,0.49,0.038,6.65,3.14,114.0,0
9.8,0.21,0.49,0.040999999999999995,6.14,3.16,98.0,0
9.0,0.47,0.66,0.057,8.74,3.02,194.0,0
9.2,0.28,0.42,0.040999999999999995,7.779999999999999,3.2,81.0,0
11.0,0.26,0.6,0.047,6.4,3.48,77.0,1
9.4,0.33,0.52,0.043,7.3100000000000005,3.2,124.0,0
10.3,0.36,0.3,0.035,8.399999999999999,3.05,103.0,0
13.4,0.33,0.51,0.034,7.02,3.28,70.0,0
11.5,0.29,0.37,0.037000000000000005,7.18,3.11,106.0,0
9.8,0.16,0.49,0.048,7.67,3.09,111.0,0
12.0,0.3,0.33,0.04,7.22,3.2,49.0,0
9.2,0.42,0.63,0.045,8.0,3.18,168.0,0
10.9,0.28,0.45,0.039,6.9799999999999995,3.11,84.0,1
9.2,0.5,0.45,0.047,6.75,3.17,130.0,0
8.8,0.28,0.47,0.055999999999999994,7.11,3.02,110.0,1
10.5,0.3,0.62,0.025,6.869999999999999,3.29,139.0,0
9.6,0.33,0.41,0.037000000000000005,6.19,3.26,147.0,0
10.7,0.29,0.55,0.035,6.505000000000001,3.17,96.0,1
9.3,0.3,0.49,0.045,9.68,3.11,103.0,0
13.1,0.1,0.34,0.024,4.86,3.48,80.0,0
12.5,0.43,0.59,0.03,7.08,3.08,80.0,1
10.7,0.32,0.44,0.049,6.99,3.12,70.0,1
9.0,0.32,0.38,0.052000000000000005,7.109999999999999,3.14,108.0,0
11.94,0.22,0.39,0.035,6.71,3.2,94.0,1
9.2,0.26,0.37,0.048,7.55,3.12,155.0,0
11.2,0.33,0.33,0.025,7.760000000000001,3.21,28.0,0
9.2,0.34,0.6,0.05,7.3,3.21,115.0,0
10.0,0.36,0.49,0.048,5.8,3.49,109.0,0
9.5,0.26,0.37,0.05,8.32,3.24,76.5,0
10.0,0.48,0.7,0.047,8.24,3.23,121.0,0
10.6,0.28,0.57,0.034,7.53,3.28,83.0,0
9.5,0.42,0.47,0.033,6.27,2.87,96.0,0
9.7,0.19,0.52,0.051,7.359999999999999,3.16,134.0,0
9.6,0.25,0.53,0.055,6.4,3.19,112.0,0
10.4,0.41,0.51,0.036000000000000004,7.41,3.17,52.0,0
12.4,0.29,0.38,0.026000000000000002,9.084999999999999,3.01,82.0,0
10.0,0.08,0.46,0.038,7.01,3.18,89.0,0
12.2,0.36,0.38,0.03,7.380000000000001,3.14,104.0,1
9.1,0.31,0.54,0.051,7.04,3.06,126.0,0
8.8,0.31,0.53,0.049,7.74,3.08,171.0,0
9.5,0.35,0.5,0.05,6.94,3.15,141.0,0
10.0,0.49,0.49,0.044000000000000004,8.25,3.34,154.0,0
10.4,0.3,0.49,0.034,6.57,3.03,92.0,0
10.2,0.04,0.39,0.057999999999999996,7.43,3.17,108.0,0
10.7,0.22,0.5,0.039,6.53,3.23,79.0,0
10.4,0.4,0.47,0.038,7.5200000000000005,3.2,109.0,0
12.1,0.37,0.61,0.04,8.18,3.06,81.0,0
9.9,0.18,0.5,0.040999999999999995,6.12,3.27,92.0,0
12.9,0.4,0.6,0.032,8.510000000000002,3.02,75.0,1
12.3,0.32,0.26,0.031,6.34,3.25,93.0,1
12.7,0.34,0.37,0.025,6.23,3.36,88.0,0
11.4,0.37,0.38,0.043,8.05,3.08,70.0,0
12.9,0.29,0.46,0.048,6.6,3.22,109.0,1
11.3,0.24,0.57,0.051,6.41,3.24,64.0,0
9.1,0.3,0.46,0.042,9.56,3.15,150.0,0
10.0,0.49,0.76,0.036000000000000004,8.09,3.33,99.0,0
8.9,0.38,0.82,0.055,8.6,3.34,119.0,0
9.7,0.34,0.47,0.055999999999999994,9.23,3.13,157.0,0
12.8,0.34,0.53,0.044000000000000004,7.6,3.36,74.0,1
11.7,0.91,0.49,0.034,6.6,3.39,149.0,0
12.9,0.34,0.45,0.04,6.97,3.24,73.0,0
10.8,0.37,0.46,0.027999999999999997,7.17,3.3,49.0,1
10.5,0.24,0.58,0.044000000000000004,6.15,3.38,92.0,0
9.2,0.29,0.48,0.039,7.5,3.1,168.0,0
12.0,0.23,0.49,0.037000000000000005,6.1000000000000005,3.36,55.0,0
10.8,0.32,0.52,0.040999999999999995,7.06,3.25,80.0,0
11.5,0.29,0.43,0.028999999999999998,6.81,2.93,63.0,1
12.2,0.35,0.64,0.039,7.32,3.17,101.0,0
10.4,0.3,0.34,0.039,7.61,2.96,104.0,0
9.0,0.19,0.53,0.052000000000000005,7.430000000000001,3.12,150.0,0
11.1,0.31,0.58,0.036000000000000004,6.18,3.34,61.0,1
9.1,0.59,0.38,0.147,7.0,3.05,94.0,0
10.2,0.33,0.49,0.052000000000000005,8.36,3.03,105.5,1
9.1,0.38,0.48,0.036000000000000004,6.85,3.47,176.0,0
13.1,0.25,0.58,0.033,6.09,3.26,64.0,1
9.6,1.0,0.43,0.047,8.545,2.96,150.0,0
10.3,0.36,0.46,0.033,8.19,3.14,165.0,0
12.0,0.35,0.57,0.04,6.97,2.91,55.0,1
12.4,0.28,0.46,0.03,7.17,3.23,50.0,1
12.3,0.42,0.4,0.027000000000000003,6.26,3.4,108.0,1
10.3,0.3,0.45,0.053,7.7,3.12,118.0,0
9.3,0.47,0.62,0.052000000000000005,7.7,3.09,137.0,0
9.6,0.34,0.42,0.055,6.75,3.36,91.0,0
12.7,0.37,0.84,0.026000000000000002,7.470000000000001,3.13,87.0,0
11.5,0.41,0.46,0.034,7.02,3.18,77.0,0
13.7,0.13,0.9,0.039,6.09,3.42,99.0,1
8.7,0.73,0.88,0.044000000000000004,9.01,2.96,164.0,0
9.3,0.34,0.4,0.043,6.8100000000000005,3.42,72.0,1
10.9,0.36,0.48,0.034,6.32,3.25,58.0,0
11.3,0.35,0.72,0.03,6.77,3.22,45.0,0
11.6,0.28,0.37,0.042,6.52,3.14,64.0,1
11.5,0.33,0.64,0.10400000000000001,7.239999999999999,3.19,34.0,0
8.8,0.25,0.47,0.055999999999999994,7.62,3.08,133.0,0
9.6,0.36,0.49,0.096,7.2,3.11,74.0,0
12.8,0.27,0.37,0.039,6.44,3.12,93.0,0
10.8,0.29,0.4,0.046,6.96,3.2,84.0,0
10.4,0.32,0.41,0.044000000000000004,7.8500000000000005,3.32,100.0,0
12.8,0.3,0.55,0.026000000000000002,6.84,3.13,66.0,1
9.8,0.34,0.49,0.035,7.819999999999999,3.08,117.0,0
11.5,0.31,0.44,0.032,8.75,3.06,50.0,0
12.0,0.39,0.38,0.036000000000000004,7.98,3.06,109.0,1
11.8,0.32,0.35,0.040999999999999995,6.640000000000001,3.25,108.0,0
9.3,0.2,0.44,0.046,7.22,3.17,143.0,0
10.3,0.67,0.56,0.175,7.17,3.06,82.0,0
10.8,0.32,0.46,0.024,7.75,3.12,156.0,0
10.5,0.3,0.42,0.055999999999999994,7.13,3.47,91.0,0
11.2,0.45,0.49,0.027000000000000003,5.44,3.55,107.0,1
11.6,0.38,0.41,0.053,8.399999999999999,3.22,133.0,0
10.0,0.36,0.54,0.047,8.24,3.2,112.0,0
9.2,0.22,0.5,0.05,6.859999999999999,3.06,116.0,0
9.0,0.14,0.36,0.057999999999999996,6.995,3.38,82.0,0
12.6,0.15,0.59,0.028999999999999998,7.57,3.3,60.0,1
10.0,0.49,0.48,0.046,8.3,3.14,141.0,0
9.9,0.38,0.55,0.057999999999999996,8.04,3.21,153.0,0
9.3,0.42,0.48,0.044000000000000004,7.03,3.22,133.0,0
12.2,0.34,0.5,0.032,7.05,3.37,86.0,1
8.8,0.24,0.49,0.055,7.449999999999999,3.12,152.0,0
11.26666667,0.28,0.47,0.032,6.54,3.26,89.0,1
10.0,0.26,0.37,0.052000000000000005,6.77,3.16,83.0,0
10.7,0.16,0.44,0.049,5.33,3.48,87.0,0
9.1,0.27,0.52,0.054000000000000006,6.83,3.24,105.0,0
10.0,0.41,0.47,0.052000000000000005,6.869999999999999,3.42,126.0,0
12.4,0.73,0.48,0.027000000000000003,6.89,3.12,71.0,0
11.2,0.23,0.55,0.05,7.68,3.1,84.0,0
8.7,0.49,0.56,0.057,7.04,3.0,192.0,0
10.0,0.32,0.57,0.037000000000000005,7.31,3.2,113.0,1
10.2,0.06,0.44,0.042,6.295,3.44,75.0,0
10.0,0.29,0.55,0.044000000000000004,6.55,3.36,188.0,0
9.2,0.38,0.46,0.042,6.84,3.21,131.0,0
9.9,0.3,0.35,0.049,6.92,3.2,56.0,0
12.5,0.22,0.38,0.027000000000000003,5.43,3.51,71.0,1
11.4,0.31,0.5,0.053,7.38,3.15,78.0,0
9.6,0.26,0.5,0.05,6.720000000000001,3.14,127.0,0
9.1,0.51,0.51,0.047,8.245000000000001,3.09,117.0,0
10.8,0.28,0.56,0.047,8.77,3.1,112.0,0
12.9,0.26,0.56,0.03,6.4,3.08,63.0,1
11.4,0.32,0.41,0.048,6.83,3.08,57.0,0
9.2,0.72,0.51,0.16699999999999998,7.31,2.97,55.0,0
12.1,0.33,0.43,0.032,6.32,3.1,68.0,1
10.1,0.34,0.49,0.05,8.35,3.17,91.0,0
8.8,0.24,0.49,0.05,7.42,3.1,152.0,0
10.8,0.24,0.58,0.045,7.05,3.53,125.0,0
10.7,0.37,0.55,0.042,7.13,3.05,69.0,0
9.3,0.42,0.48,0.044000000000000004,7.03,3.22,133.0,0
8.9,0.44,0.4,0.040999999999999995,6.369999999999999,3.12,169.0,0
9.5,0.16,0.42,0.032,6.71,3.16,73.0,0
10.5,0.35,0.55,0.048,7.04,3.29,128.0,1
11.33333333,0.27,0.76,0.035,6.63,3.21,44.0,0
12.0,0.29,0.48,0.024,7.569999999999999,3.12,120.0,1
9.4,0.32,0.46,0.047,9.23,3.19,189.0,0
10.2,0.32,0.62,0.038,7.28,3.2,101.0,0
10.5,0.49,0.59,0.048,7.74,3.17,99.0,1
13.4,0.24,0.26,0.032,6.57,3.04,67.0,1
11.2,0.37,0.44,0.032,6.14,3.32,85.0,0
11.0,0.28,0.4,0.047,6.61,3.15,72.0,0
10.4,0.36,0.53,0.055999999999999994,8.02,3.2,132.0,0
10.1,0.24,0.31,0.048,7.39,3.0,111.0,0
9.1,0.45,0.48,0.053,6.72,3.23,144.0,0
9.3,0.21,0.47,0.098,7.39,3.03,78.0,0
13.2,0.25,0.43,0.033,6.29,3.08,84.0,0
10.6,0.3,0.37,0.045,6.819999999999999,3.14,86.0,0
10.7,0.51,0.54,0.027999999999999997,6.84,2.91,67.0,1
11.7,0.31,0.44,0.062,7.390000000000001,3.35,142.0,0
9.5,0.47,0.5,0.048,6.45,3.19,148.0,0
10.2,0.27,0.4,0.055,6.33,3.16,60.0,0
10.8,0.06,0.29,0.03,6.875,2.97,122.0,0
13.4,0.41,0.4,0.016,7.180000000000001,3.16,49.0,0
13.1,0.25,0.52,0.032,6.800000000000001,3.26,76.0,0
10.5,0.23,0.42,0.033,7.79,3.14,97.0,0
9.7,0.56,0.62,0.040999999999999995,5.53,3.16,95.0,0
10.5,0.28,0.38,0.059000000000000004,6.319999999999999,3.2,81.0,0
11.4,0.28,0.3,0.023,7.369999999999999,2.95,86.0,0
9.1,0.34,0.43,0.035,7.08,3.33,143.0,0
11.9,0.4,0.34,0.039,8.549999999999999,3.15,127.0,1
12.5,0.44,0.4,0.024,6.55,3.18,80.0,0
9.0,0.37,0.38,0.063,7.52,2.89,143.0,0
12.0,0.26,0.49,0.03,8.959999999999999,3.03,127.5,0
10.5,0.49,0.39,0.042,8.120000000000001,3.1,79.0,0
8.7,0.25,0.51,0.085,7.430000000000001,3.1,92.0,0
10.8,0.33,0.52,0.043,7.090000000000001,3.44,86.0,0
12.8,0.3,0.52,0.051,6.82,3.13,107.0,0
9.8,0.33,0.51,0.032,6.84,3.19,73.0,0
9.0,0.27,0.41,0.11,7.01,3.08,83.0,0
9.4,0.32,0.49,0.052000000000000005,6.58,3.35,66.0,0
9.7,0.25,0.37,0.048,6.88,3.12,70.0,0
9.7,0.3,0.39,0.05,6.95,3.4,87.0,0
9.5,0.4,0.62,0.168,8.360000000000001,3.06,165.0,0
9.8,0.33,0.36,0.049,9.2,3.14,30.0,0
12.4,0.36,0.4,0.033,7.25,3.11,128.0,1
9.8,0.33,0.56,0.040999999999999995,7.1,3.1,108.0,0
9.0,0.28,0.43,0.05,7.37,2.94,121.0,1
12.6,0.28,0.38,0.035,7.05,3.12,84.0,1
12.0,0.41,0.56,0.033,8.37,2.99,52.0,0
9.0,0.28,0.38,0.055,7.45,3.12,150.0,1
11.7,0.27,0.37,0.034,7.0,3.14,49.0,0
10.9,0.3,0.69,0.033,6.140000000000001,3.39,64.0,1
12.6,0.28,0.38,0.034,6.22,3.22,43.0,0
10.5,0.31,0.39,0.038,5.75,3.3,71.0,0
10.3,0.25,0.66,0.032,7.55,2.93,97.0,1
11.5,0.32,0.44,0.04,7.67,3.21,97.0,1
12.5,0.21,0.42,0.032,5.78,3.42,62.0,0
10.9,0.56,0.57,0.046,6.3999999999999995,3.31,138.0,0
10.2,0.3,0.35,0.040999999999999995,7.1000000000000005,3.16,108.0,0
9.2,0.73,0.43,0.099,6.65,3.21,155.0,0
12.1,0.28,0.41,0.059000000000000004,6.72,3.23,122.0,1
9.2,0.69,0.43,0.17600000000000002,6.970000000000001,2.96,70.0,0
9.4,0.42,0.49,0.054000000000000006,7.07,3.12,142.0,0
12.4,0.35,0.67,0.026000000000000002,6.1000000000000005,3.18,96.0,0
9.4,0.17,0.49,0.033,7.300000000000001,3.08,127.0,0
9.0,0.21,0.48,0.055999999999999994,7.2,3.11,110.0,0
9.7,0.27,0.43,0.033,10.23,2.72,121.0,0
10.5,0.24,0.59,0.07200000000000001,8.25,3.03,185.0,0
9.4,0.57,0.43,0.055999999999999994,6.83,2.96,90.0,0
10.6,0.39,0.59,0.027999999999999997,5.46,3.57,61.0,0
8.7,0.3,0.44,0.055999999999999994,7.5600000000000005,2.9,135.0,1
10.2,0.44,0.43,0.255,7.96,3.12,114.0,0
9.1,0.37,0.45,0.055,6.9799999999999995,3.08,107.0,0
10.7,0.28,0.44,0.044000000000000004,5.88,3.35,106.0,1
9.4,0.29,0.35,0.04,7.909999999999999,3.04,124.0,0
10.6,0.22,0.67,0.040999999999999995,7.06,3.29,88.0,0
9.5,0.26,0.38,0.043,7.944999999999999,3.08,119.0,0
13.4,0.27,0.27,0.033,5.8500000000000005,3.22,82.0,1
10.3,0.3,0.53,0.044000000000000004,6.27,3.12,129.0,0
12.4,0.38,0.49,0.033,6.279999999999999,3.16,83.0,0
9.2,0.32,0.45,0.051,6.805000000000001,3.54,72.0,0
12.15,0.26,0.48,0.035,6.26,3.11,62.0,0
11.7,0.34,0.7,0.023,6.62,3.18,59.0,0
9.9,0.33,0.56,0.059000000000000004,7.869999999999999,3.22,156.0,0
10.5,0.28,0.56,0.05,7.71,3.31,104.0,0
8.9,0.62,0.44,0.036000000000000004,8.02,3.13,97.0,0
10.5,0.28,0.55,0.037000000000000005,7.22,3.11,86.0,0
10.4,0.28,0.35,0.018000000000000002,9.0,2.97,54.0,0
9.9,0.24,0.43,0.047,7.24,3.3,62.0,0
11.8,0.3,0.49,0.04,7.24,3.28,172.0,0
12.1,0.34,0.29,0.038,6.58,3.26,85.0,0
9.5,0.24,0.5,0.055999999999999994,7.44,3.05,142.0,0
10.5,0.0,0.51,0.033,6.555000000000001,3.32,23.0,0
9.4,0.32,0.61,0.031,6.46,3.31,121.0,0
12.4,0.16,0.47,0.033,7.199999999999999,3.35,101.0,0
9.0,0.38,0.37,0.046,6.7,3.1,157.0,0
10.4,0.26,0.51,0.033,8.24,3.44,100.0,1
9.4,0.28,0.5,0.053,6.25,3.06,95.0,0
11.9,0.46,0.62,0.033,6.94,3.1,92.0,0
10.8,0.27,0.34,0.03,6.16,3.15,59.0,0
12.4,0.29,0.61,0.021,6.96,3.41,61.0,1
8.9,0.38,0.82,0.055,8.6,3.34,119.0,0
11.1,0.38,0.62,0.021,7.76,3.13,102.0,0
11.9,0.31,0.43,0.036000000000000004,5.95,3.2,66.0,0
9.7,0.41,0.51,0.057999999999999996,8.18,3.27,122.0,0
9.1,0.44,0.46,0.045,6.61,3.24,135.0,0
12.7,0.42,0.51,0.044000000000000004,7.869999999999999,3.31,81.0,0
10.9,0.35,0.52,0.025,7.6000000000000005,2.79,30.0,0
10.8,0.28,0.37,0.042,6.79,3.18,83.0,0
9.5,0.3,0.39,0.049,6.88,3.24,145.0,0
10.5,0.27,0.52,0.032,6.87,3.4,110.0,0
9.4,0.52,0.4,0.05,6.96,3.07,111.0,0
9.3,0.4,0.46,0.04,6.71,3.15,123.0,0
10.0,0.17,0.43,0.046,7.88,3.08,89.0,0
10.7,0.21,0.34,0.03,6.56,3.06,101.0,0
12.6,0.32,0.35,0.023,6.94,3.34,89.0,0
8.8,0.32,0.54,0.053,6.36,3.38,147.0,0
13.0,0.26,0.49,0.021,5.84,3.55,88.0,1
12.3,0.3,0.38,0.026000000000000002,7.180000000000001,2.99,76.0,1
11.1,0.26,0.42,0.03,7.220000000000001,3.06,92.0,0
10.6,0.26,0.56,0.035,5.895,3.47,62.0,0
12.8,0.26,0.47,0.062,8.52,3.1,61.0,0
12.5,0.22,0.38,0.027000000000000003,5.43,3.51,71.0,1
12.5,0.36,0.59,0.038,7.5600000000000005,2.93,72.0,1
12.4,0.27,0.3,0.04,6.640000000000001,3.13,70.0,0
9.3,0.26,0.54,0.052000000000000005,6.66,3.09,154.0,0
9.5,0.01,0.35,0.048,7.11,3.24,98.0,0
10.5,0.13,0.52,0.04,6.215,3.29,53.0,0
11.8,0.24,0.44,0.037000000000000005,7.909999999999999,3.05,111.0,1
12.4,0.25,0.5,0.055,6.720000000000001,3.27,110.0,1
10.0,0.22,0.53,0.044000000000000004,7.4,3.37,84.0,0
8.8,0.33,0.67,0.043,7.28,3.34,121.0,0
11.4,0.23,0.62,0.047,5.45,3.32,57.0,0
12.0,0.3,0.41,0.039,7.4,3.3,145.0,0
10.3,0.24,0.61,0.040999999999999995,6.1,3.61,50.0,1
11.3,0.49,0.36,0.028999999999999998,6.42,3.41,97.0,1
8.8,0.23,0.51,0.049,6.88,3.12,145.0,0
12.5,0.36,0.36,0.027000000000000003,6.74,3.28,98.0,1
10.2,0.35,0.42,0.048,7.015000000000001,3.32,72.0,0
9.2,0.34,0.52,0.052000000000000005,7.78,3.11,124.0,0
10.6,0.35,0.38,0.042,8.94,3.08,60.0,0
9.0,0.28,0.39,0.051,7.15,2.96,120.0,1
10.1,0.4,0.54,0.179,6.66,3.09,55.0,0
10.0,0.23,0.54,0.051,7.47,3.36,205.0,0
10.3,0.49,0.35,0.045,8.06,3.16,95.0,0
10.4,0.22,0.54,0.046,6.795,3.39,109.0,0
12.4,0.31,0.44,0.02,6.93,3.26,60.0,1
9.4,0.22,0.67,0.051,6.84,3.1,111.0,0
10.2,0.49,0.61,0.052000000000000005,9.64,3.17,116.0,0
9.3,0.37,0.4,0.035,6.819999999999999,3.02,91.0,0
9.5,0.42,0.53,0.045,6.56,3.2,147.0,0
12.0,0.31,0.31,0.036000000000000004,7.31,2.98,95.0,1
9.0,0.25,0.41,0.057999999999999996,6.56,3.24,122.0,0
9.4,0.21,0.39,0.044000000000000004,7.12,3.17,53.0,0
10.2,0.4,0.32,0.04,8.78,2.94,87.0,1
11.4,0.37,0.38,0.026000000000000002,7.31,3.15,77.0,1
12.7,0.32,0.53,0.021,7.18,3.15,99.0,1
13.4,0.46,0.33,0.16,6.319999999999999,3.19,40.0,0
11.8,0.27,0.41,0.037000000000000005,6.69,3.17,88.0,0
11.7,0.38,0.46,0.031,5.609999999999999,3.34,87.0,0
9.4,0.21,0.48,0.045,7.2,3.22,136.0,0
8.9,0.34,0.75,0.044000000000000004,8.05,3.22,118.0,0
9.4,0.16,0.36,0.044000000000000004,6.19,3.21,149.0,0
10.5,0.54,0.43,0.04,9.85,2.94,144.0,0
13.0,0.29,0.46,0.034,7.17,3.29,105.0,1
10.9,0.39,0.52,0.057,8.110000000000001,3.05,117.0,0
10.8,0.35,0.48,0.036000000000000004,7.23,3.16,82.0,1
12.4,0.28,0.47,0.034,7.12,3.08,75.0,1
10.7,0.23,0.4,0.032,9.040000000000001,3.13,85.0,0
9.5,0.57,0.4,0.062,6.65,3.0,101.0,0
10.6,0.27,0.66,0.048,7.58,3.52,79.0,0
9.6,0.34,0.8,0.055,7.64,3.29,103.0,0
9.5,0.39,0.51,0.039,8.469999999999999,3.31,159.0,0
12.6,0.24,0.49,0.04,6.66,3.22,97.0,1
13.5,0.24,0.5,0.034,6.01,3.32,43.0,1
9.4,0.14,0.45,0.184,6.8,2.93,133.0,0
11.0,0.36,0.48,0.026000000000000002,6.890000000000001,3.27,80.0,0
10.9,0.33,0.44,0.045,7.88,3.32,101.0,0
10.2,0.37,0.55,0.057,7.08,3.57,173.0,0
13.2,0.28,0.47,0.043,6.9799999999999995,3.21,50.0,0
9.4,0.22,0.67,0.051,6.84,3.1,111.0,0
10.3,0.36,0.46,0.049,7.779999999999999,3.6,85.0,0
13.7,0.32,0.52,0.024,6.109999999999999,3.25,66.0,1
10.6,0.24,0.51,0.057999999999999996,6.9799999999999995,3.13,124.0,0
8.8,0.2,0.51,0.040999999999999995,6.815,2.94,117.0,0
9.4,0.53,0.4,0.053,7.1499999999999995,3.07,114.0,0
11.9,0.34,0.39,0.031,7.24,3.06,80.0,0
10.1,0.49,0.52,0.054000000000000006,6.62,3.27,109.0,0
11.4,0.4,0.42,0.037000000000000005,6.96,3.49,84.0,1
10.1,0.22,0.46,0.048,6.28,3.2,121.0,0
12.8,0.32,0.63,0.095,7.04,3.1,62.0,0
9.2,0.39,0.45,0.114,6.220000000000001,3.09,116.0,0
10.3,0.14,0.71,0.046,5.949999999999999,3.3,150.0,0
10.8,0.0,0.67,0.063,6.51,3.27,51.0,0
8.6,0.42,0.69,0.044000000000000004,8.22,3.21,118.0,1
10.9,0.28,0.35,0.055,6.35,3.22,75.0,0
12.9,0.31,0.46,0.044000000000000004,6.94,3.29,76.0,0
9.4,0.24,0.49,0.158,7.01,3.17,97.0,0
10.6,0.31,0.57,0.04,7.180000000000001,3.29,121.0,1
10.2,0.25,0.54,0.049,7.630000000000001,3.42,98.0,1
10.1,0.31,0.53,0.047,7.8,3.43,101.0,0
12.7,0.27,0.41,0.044000000000000004,6.29,3.31,97.0,1
11.9,0.39,0.43,0.036000000000000004,6.73,3.19,57.0,1
9.6,0.34,0.49,0.09300000000000001,6.57,3.25,93.0,0
12.9,0.27,0.37,0.03,5.779999999999999,3.35,72.0,0
9.6,0.52,0.44,0.047,6.64,3.18,123.0,0
11.7,0.3,0.79,0.03,6.71,3.53,115.0,1
11.6,0.36,0.57,0.038,6.88,3.29,79.0,0
11.3,0.3,0.62,0.048,5.63,3.32,94.0,0
12.5,0.37,0.72,0.036000000000000004,7.02,3.35,157.0,0
9.2,0.26,0.41,0.051,6.33,3.15,103.0,0
9.7,0.41,0.43,0.05,7.54,3.37,137.0,0
11.8,0.32,0.42,0.03,8.34,3.11,71.0,0
12.6,0.36,0.38,0.034,7.24,3.19,90.0,1
9.4,0.27,0.31,0.043,6.03,3.38,45.0,0
